,formula,file_dir,error_str,folder_ind,chgnet_ehull,corrected_chgnet_ehull
771,Ac2 Si2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/24/min_e_strc.cif,No valid decomposition found for PDEntry : Ac2 Si2 with energy = -20.3500! (e_h: -0.1612270673116054),24,0.0,-0.1612270673116054
772,Zr6 Cr2 S12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/113/min_e_strc.cif,no_error,113,0.12698587644845283,0.12698587644845283
773,Ca4 Tl12 Sn8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/126/min_e_strc.cif,no_error,126,0.10390361150105809,0.10390361150105809
774,Hf9 O9 F12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/63/min_e_strc.cif,no_error,63,0.23377122879028356,0.23377122879028356
775,K1 W3 Cl9,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/681/min_e_strc.cif,no_error,681,0.2494838971358142,0.2494838971358142
776,Si4 O16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/820/min_e_strc.cif,no_error,820,0.6580841064453109,0.6580841064453109
777,Li4 Pd8 Pt4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/40/min_e_strc.cif,No valid decomposition found for PDEntry : Li4 Pd8 Pt4 with energy = -78.5914! (e_h: -0.02702967325846295),40,0.0,-0.02702967325846295
778,Na4 Li8 Sn4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/303/min_e_strc.cif,No valid decomposition found for PDEntry : Na4 Li8 Sn4 with energy = -41.6429! (e_h: -0.0010156631469726562),303,0.0,-0.0010156631469726562
779,Li2 Mn2 O2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/978/min_e_strc.cif,no_error,978,0.5224114259084089,0.5224114259084089
780,V4 Ni2 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/512/min_e_strc.cif,no_error,512,0.05245072501046444,0.05245072501046444
781,Ba2 Cd4 F10,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/636/min_e_strc.cif,no_error,636,0.09467846155166804,0.09467846155166804
782,Rb3 Bi3 Te6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/9/min_e_strc.cif,no_error,9,0.03194844722747847,0.03194844722747847
783,U2 Te2 S1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/560/min_e_strc.cif,no_error,560,0.021935596466059692,0.021935596466059692
784,Mg4 Ni16 Sb4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/525/min_e_strc.cif,no_error,525,0.051977055413383155,0.051977055413383155
785,Cr6 Rh2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/488/min_e_strc.cif,no_error,488,0.031197547912597656,0.031197547912597656
786,Cd8 Hg8 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/740/min_e_strc.cif,no_error,740,0.16067799925804138,0.16067799925804138
787,Ce4 B4 Pt4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/746/min_e_strc.cif,no_error,746,0.346879839897154,0.346879839897154
788,Y2 Ge4 Ru4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/129/min_e_strc.cif,No valid decomposition found for PDEntry : Y2 Ge4 Ru4 with energy = -75.0002! (e_h: -0.003945350646972656),129,0.0,-0.003945350646972656
789,Ho4 V4 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/568/min_e_strc.cif,No valid decomposition found for PDEntry : Ho4 V4 O12 with energy = -179.4842! (e_h: -0.006985664367675781),568,0.0,-0.006985664367675781
790,Y8 Mg2 Ga18,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/416/min_e_strc.cif,no_error,416,0.13520152909415284,0.13520152909415284
791,Ti8 Mo4 W4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/409/min_e_strc.cif,No valid decomposition found for PDEntry : Ti8 Mo4 W4 with energy = -160.9910! (e_h: -0.06636381149291992),409,0.0,-0.06636381149291992
792,K4 Ti6 S18,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/654/min_e_strc.cif,no_error,654,0.01215887069702326,0.01215887069702326
793,Tm4 Cr8 O16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/760/min_e_strc.cif,no_error,760,0.07247376441955566,0.07247376441955566
794,Mg8 Zn4 Cu4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/247/min_e_strc.cif,no_error,247,0.03214779496192932,0.03214779496192932
795,Yb8 Ga4 Au4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/180/min_e_strc.cif,Unable to get decomposition for PDEntry : Yb8 Ga4 Au4 with energy = -49.0556,180,0.0,0.0
796,Na1 H2 O1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/543/min_e_strc.cif,no_error,543,1.1300194859504664,1.1300194859504664
797,Sr4 Al8 N4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/253/min_e_strc.cif,no_error,253,0.4547337591648102,0.4547337591648102
798,Rb8 Tl8 Cl24,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/680/min_e_strc.cif,no_error,680,0.002834002176921757,0.002834002176921757
799,Ti3 Co3 As3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/359/min_e_strc.cif,No valid decomposition found for PDEntry : Ti3 Co3 As3 with energy = -64.8970! (e_h: -0.08263476689656635),359,0.0,-0.08263476689656635
800,Tl2 S2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/866/min_e_strc.cif,no_error,866,0.14544528722763017,0.14544528722763017
801,Na4 H4 O4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/666/min_e_strc.cif,No valid decomposition found for PDEntry : Na4 H4 O4 with energy = -57.3241! (e_h: -0.012134552001953125),666,0.0,-0.012134552001953125
802,Li4 Co8 O16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/464/min_e_strc.cif,no_error,464,0.1864786148071289,0.1864786148071289
803,Mg2 Ni2 N2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/662/min_e_strc.cif,no_error,662,0.2514600223965129,0.2514600223965129
804,Fe8 O4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/572/min_e_strc.cif,no_error,572,0.5601156552632656,0.5601156552632656
805,Sm1 Co13 Si2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/827/min_e_strc.cif,no_error,827,0.9542437791824341,0.9542437791824341
806,V2 Mo2 O4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/208/min_e_strc.cif,no_error,208,0.6027969717979378,0.6027969717979378
807,Tb4 Co4 Ge10,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/576/min_e_strc.cif,no_error,576,0.08009139166937818,0.08009139166937818
808,Tc6 Ir2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/941/min_e_strc.cif,No valid decomposition found for PDEntry : Tc6 Ir2 with energy = -81.2753! (e_h: -0.007645606994628906),941,0.0,-0.007645606994628906
809,Ho2 Sc2 O5,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/831/min_e_strc.cif,no_error,831,0.20727482548466547,0.20727482548466547
810,Te2 Os2 Ru8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/679/min_e_strc.cif,no_error,679,0.19514870643615723,0.19514870643615723
811,Er1 Cu3 Si1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/499/min_e_strc.cif,no_error,499,0.7981237411499009,0.7981237411499009
812,Ta8 Ge4 As4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/748/min_e_strc.cif,no_error,748,0.12918669836861696,0.12918669836861696
813,Ho4 B16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/520/min_e_strc.cif,No valid decomposition found for PDEntry : Ho4 B16 with energy = -137.1381! (e_h: -0.000591278076171875),520,0.0,-0.000591278076171875
814,Tm2 Ga8 B8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/394/min_e_strc.cif,no_error,394,0.5863222016228615,0.5863222016228615
815,Na4 N4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/217/min_e_strc.cif,no_error,217,1.3689572016398115,1.3689572016398115
816,Fe6 Sb3 O36,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/244/min_e_strc.cif,no_error,244,0.5292751948038745,0.5292751948038745
817,Nd3 Ni6 Sn6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/362/min_e_strc.cif,no_error,362,0.5635876655578631,0.5635876655578631
818,Li2 Cu12 O16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/72/min_e_strc.cif,no_error,72,0.1047972043355303,0.1047972043355303
819,Sr8 Sb16 O40,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/810/min_e_strc.cif,no_error,810,0.1420905833894679,0.1420905833894679
820,Rb2 Cr4 Cl2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/628/min_e_strc.cif,no_error,628,1.5262207984924316,1.5262207984924316
821,Ce12 Ti4 O32,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/249/min_e_strc.cif,no_error,249,0.24528050422668457,0.24528050422668457
822,Ho4 S8 Br8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/183/min_e_strc.cif,No valid decomposition found for PDEntry : Ho4 S8 Br8 with energy = -97.6951! (e_h: -0.060553820927938595),183,0.0,-0.060553820927938595
823,Sr6 P4 Pd4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/318/min_e_strc.cif,no_error,318,0.25875401496887207,0.25875401496887207
824,Sr3 Hg3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/876/min_e_strc.cif,No valid decomposition found for PDEntry : Sr3 Hg3 with energy = -9.2516! (e_h: -0.00854790210723877),876,0.0,-0.00854790210723877
825,Mg4 Ga4 As4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/775/min_e_strc.cif,no_error,775,0.28939265675014925,0.28939265675014925
826,Nb8 I32,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/381/min_e_strc.cif,No valid decomposition found for PDEntry : Nb8 I32 with energy = -161.4399! (e_h: -0.0051136016845703125),381,0.0,-0.0051136016845703125
827,Li8 V4 O4 F12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/433/min_e_strc.cif,no_error,433,0.03491678692046385,0.03491678692046385
828,Dy4 Ho4 Cd8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/682/min_e_strc.cif,No valid decomposition found for PDEntry : Dy4 Ho4 Cd8 with energy = -49.2787! (e_h: -0.0017735958099365234),682,0.0,-0.0017735958099365234
829,B12 W8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/538/min_e_strc.cif,no_error,538,0.00015354156494140625,0.00015354156494140625
830,Ce2 Hg4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/697/min_e_strc.cif,no_error,697,0.18210434913635254,0.18210434913635254
831,Nd3 Dy3 S6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/787/min_e_strc.cif,No valid decomposition found for PDEntry : Nd3 Dy3 S6 with energy = -79.3917! (e_h: -0.0020356178283691406),787,0.0,-0.0020356178283691406
832,Sc8 Zn4 Hg4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/833/min_e_strc.cif,no_error,833,0.006832718849182129,0.006832718849182129
833,Mg12 In8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/471/min_e_strc.cif,no_error,471,0.023303031921387163,0.023303031921387163
834,Lu4 Bi4 Pd8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/274/min_e_strc.cif,No valid decomposition found for PDEntry : Lu4 Bi4 Pd8 with energy = -87.2683! (e_h: -2.7656555180222142e-05),274,0.0,-2.765655518022214
835,Zn1 In1 Se2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/627/min_e_strc.cif,no_error,627,0.19223916530609175,0.19223916530609175
836,Y2 Er2 Ag2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/338/min_e_strc.cif,no_error,338,0.08544317881266217,0.08544317881266217
837,Tb24 Te4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/116/min_e_strc.cif,no_error,116,0.13024323327200804,0.13024323327200804
838,In4 Te8 Pd4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/36/min_e_strc.cif,no_error,36,0.3287816540948274,0.3287816540948274
839,Ca1 Yb3 O4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/3/min_e_strc.cif,Unable to get decomposition for PDEntry : Ca1 Yb3 O4 with energy = -54.5337,3,0.0,0.0
840,Ca2 Fe4 P6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/790/min_e_strc.cif,no_error,790,0.09235154257880218,0.09235154257880218
841,Na8 Pm2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/712/min_e_strc.cif,no_error,712,0.4395960807800292,0.4395960807800292
842,Cu1 Bi2 S1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/450/min_e_strc.cif,no_error,450,0.22323834896087646,0.22323834896087646
843,Sm6 Al4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/475/min_e_strc.cif,no_error,475,0.9502808570861818,0.9502808570861818
844,Ce8 Cd8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/616/min_e_strc.cif,no_error,616,0.02160090208053589,0.02160090208053589
845,Th6 Co51,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/278/min_e_strc.cif,no_error,278,0.21034955978393555,0.21034955978393555
846,Cs8 Ga6 Te12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/765/min_e_strc.cif,No valid decomposition found for PDEntry : Cs8 Ga6 Te12 with energy = -88.0275! (e_h: -0.01712371752812203),765,0.0,-0.01712371752812203
847,K1 Lu1 C12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/657/min_e_strc.cif,no_error,657,0.0020402840205591133,0.0020402840205591133
848,Yb2 Lu2 S8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/932/min_e_strc.cif,Unable to get decomposition for PDEntry : Yb2 Lu2 S8 with energy = -66.6913,932,0.0,0.0
849,Li4 Al2 I4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/363/min_e_strc.cif,no_error,363,0.3638493537902825,0.3638493537902825
850,Ba2 Zr1 Br6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/603/min_e_strc.cif,no_error,603,0.12970081965129054,0.12970081965129054
851,Ta4 Sn4 Rh8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/2/min_e_strc.cif,No valid decomposition found for PDEntry : Ta4 Sn4 Rh8 with energy = -130.3624! (e_h: -0.007284402847290039),2,0.0,-0.007284402847290039
852,Tb2 Ag4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/307/min_e_strc.cif,no_error,307,0.23803464571634958,0.23803464571634958
853,Ti3 Cl18,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/442/min_e_strc.cif,no_error,442,0.024971961975097656,0.024971961975097656
854,Sc4 Ga6 P4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/189/min_e_strc.cif,no_error,189,0.27561279705592767,0.27561279705592767
855,Hg4 Br4 Cl6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/402/min_e_strc.cif,no_error,402,0.009681565420968319,0.009681565420968319
856,Co2 F4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/668/min_e_strc.cif,No valid decomposition found for PDEntry : Co2 F4 with energy = -35.4711! (e_h: -0.007491588592528409),668,0.0,-0.007491588592528409
857,Y4 Co4 Si8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/285/min_e_strc.cif,no_error,285,0.6083388328552246,0.6083388328552246
858,Nb2 Ir2 Se4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/325/min_e_strc.cif,no_error,325,0.6658066213130951,0.6658066213130951
859,Cs2 Yb2 O6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/470/min_e_strc.cif,Unable to get decomposition for PDEntry : Cs2 Yb2 O6 with energy = -47.8690,470,0.0,0.0
860,Ba8 Sn12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/956/min_e_strc.cif,no_error,956,0.4684036254882811,0.4684036254882811
861,Yb2 Cu3 Ge2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/980/min_e_strc.cif,Unable to get decomposition for PDEntry : Yb2 Cu3 Ge2 with energy = -24.8027,980,0.0,0.0
862,La4 S4 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/432/min_e_strc.cif,no_error,432,0.45774364471434836,0.45774364471434836
863,Ho2 Al4 Si4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/608/min_e_strc.cif,no_error,608,0.03048849105834961,0.03048849105834961
864,Sr2 Ca4 Si11,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/913/min_e_strc.cif,no_error,913,0.17272797752829128,0.17272797752829128
865,Dy2 Mn2 Si2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/667/min_e_strc.cif,No valid decomposition found for PDEntry : Dy2 Mn2 Si2 with energy = -41.5251! (e_h: -0.005634285154797247),667,0.0,-0.005634285154797247
866,Hf16 V8 S32,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/37/min_e_strc.cif,no_error,37,0.14971314838954441,0.14971314838954441
867,Mn10 O4 F6,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/127/min_e_strc.cif,no_error,127,0.3152651309967034,0.3152651309967034
868,Li4 Pm8 Tl4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/114/min_e_strc.cif,No valid decomposition found for PDEntry : Li4 Pm8 Tl4 with energy = -59.3339! (e_h: -0.06498658657073975),114,0.0,-0.06498658657073975
869,Y4 W4 C2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/360/min_e_strc.cif,no_error,360,0.0975803375244162,0.0975803375244162
870,V32 S16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/551/min_e_strc.cif,no_error,551,0.3625114304678778,0.3625114304678778
871,Dy2 Co2 Si2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/358/min_e_strc.cif,No valid decomposition found for PDEntry : Dy2 Co2 Si2 with energy = -38.6170! (e_h: -0.0370182991027832),358,0.0,-0.0370182991027832
872,Yb8 Ga4 Ag4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/62/min_e_strc.cif,Unable to get decomposition for PDEntry : Yb8 Ga4 Ag4 with energy = -42.7782,62,0.0,0.0
873,Th8 Si6 Ru4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/272/min_e_strc.cif,no_error,272,0.1717288011039777,0.1717288011039777
874,Mn6 O8 F2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/405/min_e_strc.cif,no_error,405,0.055164873600006104,0.055164873600006104
875,Sn4 I2 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/485/min_e_strc.cif,no_error,485,0.17004093064201964,0.17004093064201964
876,Nb1 Sn3 Te8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/377/min_e_strc.cif,no_error,377,0.012047608693441347,0.012047608693441347
877,Te2 Au2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/185/min_e_strc.cif,no_error,185,0.025642096996307373,0.025642096996307373
878,Nd4 Fe8 O16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/268/min_e_strc.cif,no_error,268,0.15704318455287414,0.15704318455287414
879,Mg16 Cd8 Se32,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/423/min_e_strc.cif,no_error,423,0.1596779482705255,0.1596779482705255
880,Li4 Dy8 Zn4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/162/min_e_strc.cif,no_error,162,0.014432132244110107,0.014432132244110107
881,Pr4 Lu4 In8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/622/min_e_strc.cif,No valid decomposition found for PDEntry : Pr4 Lu4 In8 with energy = -66.5871! (e_h: -0.0012230873107901274),622,0.0,-0.0012230873107901274
882,Mg8 Hg8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/270/min_e_strc.cif,No valid decomposition found for PDEntry : Mg8 Hg8 with energy = -18.8345! (e_h: -0.004848003387451172),270,0.0,-0.004848003387451172
883,Gd4 Ti4 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/789/min_e_strc.cif,no_error,789,0.03760719299316406,0.03760719299316406
884,Nb4 I16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/332/min_e_strc.cif,No valid decomposition found for PDEntry : Nb4 I16 with energy = -80.9498! (e_h: -0.016608715057373047),332,0.0,-0.016608715057373047
885,Er4 Tm4 Cl8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/711/min_e_strc.cif,no_error,711,0.032835682233174346,0.032835682233174346
886,Cr18 Br6 O18,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/595/min_e_strc.cif,no_error,595,0.08579062280200844,0.08579062280200844
887,Ca4 Pb4 Au8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/305/min_e_strc.cif,No valid decomposition found for PDEntry : Ca4 Pb4 Au8 with energy = -57.7502! (e_h: -0.01083868741989047),305,0.0,-0.01083868741989047
888,Dy4 Ga8 Hg4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/528/min_e_strc.cif,no_error,528,0.11985022574663162,0.11985022574663162
889,Sr8 Te4 O16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/29/min_e_strc.cif,no_error,29,0.11809478487286817,0.11809478487286817
890,Th2 Zn4 Sb2 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/373/min_e_strc.cif,no_error,373,0.692341685295105,0.692341685295105
891,Y4 Zn8 Ru4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/766/min_e_strc.cif,no_error,766,0.04411525196499433,0.04411525196499433
892,Sr12 N4 O4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/693/min_e_strc.cif,no_error,693,0.16402263641357528,0.16402263641357528
893,Nd6 Dy2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/797/min_e_strc.cif,no_error,797,0.0004143714904785156,0.0004143714904785156
894,Mg2 Sn2 Au8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/199/min_e_strc.cif,no_error,199,0.2957586447398022,0.2957586447398022
895,Sr1 Ca2 Si4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/428/min_e_strc.cif,no_error,428,0.6289856774466376,0.6289856774466376
896,Al3 Fe6 Si3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/236/min_e_strc.cif,no_error,236,0.5456132888793945,0.5456132888793945
897,Ca2 Al11,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/96/min_e_strc.cif,no_error,96,0.5830470782059889,0.5830470782059889
898,Mn24 Re4 W4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/964/min_e_strc.cif,No valid decomposition found for PDEntry : Mn24 Re4 W4 with energy = -321.8248! (e_h: -0.05669196446736535),964,0.0,-0.05669196446736535
899,Ca4 Zn4 Ga4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/989/min_e_strc.cif,no_error,989,0.025052189826965332,0.025052189826965332
900,Sb4 Br12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/461/min_e_strc.cif,No valid decomposition found for PDEntry : Sb4 Br12 with energy = -52.2111! (e_h: -0.019657611846923828),461,0.0,-0.019657611846923828
901,Se8 S8 O8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/311/min_e_strc.cif,no_error,311,0.45275259017944425,0.45275259017944425
902,Fe16 Se32,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/821/min_e_strc.cif,no_error,821,0.06309366226196289,0.06309366226196289
903,Ce8 In24 Cu4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/642/min_e_strc.cif,no_error,642,0.12677473492092783,0.12677473492092783
904,Al4 Cr24 N10,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/118/min_e_strc.cif,no_error,118,0.9138853173506885,0.9138853173506885
905,Mn15 O21 F3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/774/min_e_strc.cif,no_error,774,0.25624865752000225,0.25624865752000225
906,Ce1 Si2 Ag1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/544/min_e_strc.cif,no_error,544,0.24758243560791016,0.24758243560791016
907,Nb2 Tl2 S2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/193/min_e_strc.cif,no_error,193,1.2414393517706124,1.2414393517706124
908,Ce3 Mo18 S24,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/860/min_e_strc.cif,No valid decomposition found for PDEntry : Ce3 Mo18 S24 with energy = -364.0819! (e_h: -0.004225730895981883),860,0.0,-0.004225730895981883
909,Nd2 Co12 Sb24,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/80/min_e_strc.cif,no_error,80,0.09792649118523844,0.09792649118523844
910,Mn8 O11 F1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/240/min_e_strc.cif,no_error,240,0.06136395931244465,0.06136395931244465
911,Pr12 Te8 Ir8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/943/min_e_strc.cif,no_error,943,0.15451962607247438,0.15451962607247438
912,Dy2 W2 Br8,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/403/min_e_strc.cif,no_error,403,0.7644133170445802,0.7644133170445802
913,Cs1 H1 O2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/323/min_e_strc.cif,no_error,323,1.6847162246704102,1.6847162246704102
914,K6 Hg3 Pb3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/782/min_e_strc.cif,no_error,782,0.12127318978309631,0.12127318978309631
915,Ta1 Al3 N1,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/872/min_e_strc.cif,no_error,872,0.7348236799240091,0.7348236799240091
916,Na4 V4 O16,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/117/min_e_strc.cif,no_error,117,0.372359196345009,0.372359196345009
917,La2 Co2 Sn2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/92/min_e_strc.cif,no_error,92,0.1184797592652167,0.1184797592652167
918,V2 Co2 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/567/min_e_strc.cif,no_error,567,0.3189713597297663,0.3189713597297663
919,Hf3 Fe3 Si3,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/640/min_e_strc.cif,no_error,640,0.03764629364013672,0.03764629364013672
920,K2 V8 S10,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/388/min_e_strc.cif,no_error,388,0.3084814647833509,0.3084814647833509
921,Mg4 Al8 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/73/min_e_strc.cif,no_error,73,0.2507816155751543,0.2507816155751543
922,Nd4 Co4 Ni4,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/468/min_e_strc.cif,no_error,468,0.21436540753233757,0.21436540753233757
923,La2 H1 O2,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/95/min_e_strc.cif,no_error,95,0.01208659807840995,0.01208659807840995
924,Na12 Mg4 O12,temp_files/nikita_Tformer_gene2/wyckoff_genes_nikita/439/min_e_strc.cif,no_error,439,0.12597090857369597,0.12597090857369597
