,formula,error_str,relxed_structure,chgnet_ehull,corrected_chgnet_ehull
562,Dy3 Ge8 Ir5,no_error,"# generated using pymatgen
data_Dy3Ge8Ir5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.48678658
_cell_length_b   4.13780398
_cell_length_c   11.60576045
_cell_angle_alpha   90.00000000
_cell_angle_beta   102.36668845
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy3Ge8Ir5
_chemical_formula_sum   'Dy3 Ge8 Ir5'
_cell_volume   304.28281382
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.80241475  0.00000000  0.73158566  1
  Dy  Dy1  1  0.38565539  0.00000000  0.42140575  1
  Dy  Dy2  1  0.35677536  0.50000000  0.11834051  1
  Ge  Ge3  1  0.84530870  0.50000000  0.92987153  1
  Ge  Ge4  1  0.06038335  0.00000000  0.20961481  1
  Ge  Ge5  1  0.66258933  0.50000000  0.36925992  1
  Ge  Ge6  1  0.50892732  0.50000000  0.60786705  1
  Ge  Ge7  1  0.67200222  0.00000000  0.04350669  1
  Ge  Ge8  1  0.96067779  0.00000000  0.47501229  1
  Ge  Ge9  1  0.31502017  0.00000000  0.88293626  1
  Ge  Ge10  1  0.09152467  0.50000000  0.66505997  1
  Ir  Ir11  1  0.69795773  0.00000000  0.25882057  1
  Ir  Ir12  1  0.30002136  0.00000000  0.66503532  1
  Ir  Ir13  1  0.03953424  0.00000000  0.99355803  1
  Ir  Ir14  1  0.02293442  0.50000000  0.32972849  1
  Ir  Ir15  1  0.47577809  0.50000000  0.82290380  1
",0.08337131142616272,0.08337131142616272
563,Zr11 N7,no_error,"# generated using pymatgen
data_Zr11N7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.23073524
_cell_length_b   7.15718176
_cell_length_c   12.99223680
_cell_angle_alpha   103.93043674
_cell_angle_beta   90.01065011
_cell_angle_gamma   103.03419961
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zr11N7
_chemical_formula_sum   'Zr11 N7'
_cell_volume   283.59889124
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.19404551  0.82936808  0.09963252  1
  Zr  Zr1  1  0.19792424  0.83880052  0.40334212  1
  Zr  Zr2  1  0.36217582  0.16458234  0.76279670  1
  Zr  Zr3  1  0.85389561  0.15110855  0.25929020  1
  Zr  Zr4  1  0.84549295  0.13163931  0.00074158  1
  Zr  Zr5  1  0.52376713  0.48690513  0.95054185  1
  Zr  Zr6  1  0.16492380  0.76894982  0.84250784  1
  Zr  Zr7  1  0.52754664  0.49883439  0.19707751  1
  Zr  Zr8  1  0.67687131  0.79427930  0.62170070  1
  Zr  Zr9  1  0.50961346  0.46253273  0.43088154  1
  Zr  Zr10  1  0.88368142  0.20949211  0.55455318  1
  N  N11  1  0.06694726  0.57646415  0.54808268  1
  N  N12  1  0.28429059  0.01011270  0.58891668  1
  N  N13  1  0.02351109  0.49080010  0.31289003  1
  N  N14  1  0.35573249  0.15377374  0.13646696  1
  N  N15  1  0.68449292  0.80956920  0.97330360  1
  N  N16  1  0.98159360  0.40259851  0.83280298  1
  N  N17  1  0.75823892  0.95612253  0.79300187  1
",0.11584917704264441,0.11584917704264441
564,Ca2 Se2,No valid decomposition found for PDEntry : Ca2 Se2 with energy = -19.7376! (e_h: -0.00012683868408203125),"# generated using pymatgen
data_CaSe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.96207470
_cell_length_b   5.96463303
_cell_length_c   4.21068625
_cell_angle_alpha   90.00000000
_cell_angle_beta   134.95106501
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaSe
_chemical_formula_sum   'Ca2 Se2'
_cell_volume   105.97163406
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.18087482  0.00000000  0.74607497  1
  Ca  Ca1  1  0.68087482  0.50000000  0.74607497  1
  Se  Se2  1  0.17535033  0.50000000  0.74240632  1
  Se  Se3  1  0.67535033  0.00000000  0.74240632  1
",0.0,-0.00012683868408203125
565,Ba2 Nd5 O11,no_error,"# generated using pymatgen
data_Ba2Nd5O11
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.53140807
_cell_length_b   6.97637496
_cell_length_c   7.56065667
_cell_angle_alpha   95.39565389
_cell_angle_beta   113.45109930
_cell_angle_gamma   90.44825914
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2Nd5O11
_chemical_formula_sum   'Ba2 Nd5 O11'
_cell_volume   314.26265434
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.94569611  0.24023429  0.00899810  1
  Ba  Ba1  1  0.22493500  0.31541046  0.62988321  1
  Nd  Nd2  1  0.06469879  0.74195557  0.31202858  1
  Nd  Nd3  1  0.46980422  0.87386388  0.93182623  1
  Nd  Nd4  1  0.60906796  0.05580607  0.44046510  1
  Nd  Nd5  1  0.53412672  0.49068318  0.23383547  1
  Nd  Nd6  1  0.88588169  0.69359460  0.74469207  1
  O  O7  1  0.61024182  0.17120017  0.14456358  1
  O  O8  1  0.24231686  0.46022136  0.32392787  1
  O  O9  1  0.21979247  0.52658897  0.93860515  1
  O  O10  1  0.76456923  0.37707526  0.56689886  1
  O  O11  1  0.75945562  0.76206768  0.41413268  1
  O  O12  1  0.32160110  0.82533981  0.17327603  1
  O  O13  1  0.22062642  0.05262505  0.35747351  1
  O  O14  1  0.20385115  0.70674201  0.64659956  1
  O  O15  1  0.75304167  0.63145632  0.01762290  1
  O  O16  1  0.11212533  0.00507774  0.78487443  1
  O  O17  1  0.65257007  0.96241816  0.74564987  1
",0.14414714442359422,0.14414714442359422
566,V2 O1 F7,no_error,"# generated using pymatgen
data_V2OF7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.72374965
_cell_length_b   5.99782383
_cell_length_c   6.11076398
_cell_angle_alpha   97.43836632
_cell_angle_beta   114.07847609
_cell_angle_gamma   112.58646602
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2OF7
_chemical_formula_sum   'V2 O1 F7'
_cell_volume   166.33787477
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.45894979  0.01526828  0.20860499  1
  V  V1  1  0.71683729  0.58339101  0.03059398  1
  O  O2  1  0.47359754  0.80616757  0.02411963  1
  F  F3  1  0.43370695  0.89371072  0.44979169  1
  F  F4  1  0.82739350  0.24658642  0.41796187  1
  F  F5  1  0.04181777  0.89635556  0.05346581  1
  F  F6  1  0.49006056  0.50014213  0.70128048  1
  F  F7  1  0.42932121  0.25741244  0.03344683  1
  F  F8  1  0.92730842  0.42638816  0.02278477  1
  F  F9  1  0.85073564  0.71671955  0.36048564  1
",0.009009552001953303,0.009009552001953303
567,K2 W4 Cl9 O5,no_error,"# generated using pymatgen
data_K2W4Cl9O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.19372236
_cell_length_b   6.44072776
_cell_length_c   14.42621432
_cell_angle_alpha   81.91425388
_cell_angle_beta   83.62575743
_cell_angle_gamma   73.46116463
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K2W4Cl9O5
_chemical_formula_sum   'K2 W4 Cl9 O5'
_cell_volume   544.66771293
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.34536472  0.30891303  0.96188181  1
  K  K1  1  0.39441675  0.01252176  0.37290203  1
  W  W2  1  0.21714836  0.89477283  0.73373163  1
  W  W3  1  0.86618399  0.23063667  0.17349918  1
  W  W4  1  0.72917071  0.14311387  0.67042923  1
  W  W5  1  0.00755217  0.69250688  0.22047696  1
  Cl  Cl6  1  0.97485446  0.26775073  0.76189365  1
  Cl  Cl7  1  0.43622867  0.51703873  0.70887680  1
  Cl  Cl8  1  0.25706971  0.56383149  0.34650774  1
  Cl  Cl9  1  0.43826276  0.04098458  0.59289714  1
  Cl  Cl10  1  0.83441759  0.33577278  0.52698820  1
  Cl  Cl11  1  0.61929791  0.51262471  0.07451473  1
  Cl  Cl12  1  0.53290343  0.96616105  0.81225229  1
  Cl  Cl13  1  0.69313108  0.99490604  0.09891278  1
  Cl  Cl14  1  0.08097004  0.77119342  0.88702433  1
  O  O15  1  0.07716356  0.41795193  0.16365820  1
  O  O16  1  0.75551238  0.73396010  0.29179107  1
  O  O17  1  0.11502869  0.95327769  0.18132701  1
  O  O18  1  0.95787313  0.88823006  0.65782993  1
  O  O19  1  0.71780388  0.22327674  0.28345883  1
",0.13862697680791225,0.13862697680791225
568,Eu2 Fe12 Ge12,no_error,"# generated using pymatgen
data_Eu(FeGe)6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.03067512
_cell_length_b   9.02960320
_cell_length_c   8.51469163
_cell_angle_alpha   90.00000000
_cell_angle_beta   100.51961682
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Eu(FeGe)6
_chemical_formula_sum   'Eu2 Fe12 Ge12'
_cell_volume   380.27904966
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.77510741  0.00000000  0.62083294  1
  Eu  Eu1  1  0.27510741  0.50000000  0.62083294  1
  Fe  Fe2  1  0.86828682  0.00000000  0.97437574  1
  Fe  Fe3  1  0.45728485  0.23821426  0.35399649  1
  Fe  Fe4  1  0.95728485  0.26178574  0.35399649  1
  Fe  Fe5  1  0.09272023  0.24572363  0.84685304  1
  Fe  Fe6  1  0.19720356  0.00000000  0.34782066  1
  Fe  Fe7  1  0.59272023  0.25427637  0.84685304  1
  Fe  Fe8  1  0.36828682  0.50000000  0.97437574  1
  Fe  Fe9  1  0.95728485  0.73821426  0.35399649  1
  Fe  Fe10  1  0.45728485  0.76178574  0.35399649  1
  Fe  Fe11  1  0.59272023  0.74572363  0.84685304  1
  Fe  Fe12  1  0.69720356  0.50000000  0.34782066  1
  Fe  Fe13  1  0.09272023  0.75427637  0.84685304  1
  Ge  Ge14  1  0.68759560  0.00000000  0.25971142  1
  Ge  Ge15  1  0.37251179  0.00000000  0.89475511  1
  Ge  Ge16  1  0.62326410  0.31372734  0.12232673  1
  Ge  Ge17  1  0.12326410  0.18627266  0.12232673  1
  Ge  Ge18  1  0.26413009  0.17470303  0.59028635  1
  Ge  Ge19  1  0.76413009  0.32529697  0.59028635  1
  Ge  Ge20  1  0.18759560  0.50000000  0.25971142  1
  Ge  Ge21  1  0.87251179  0.50000000  0.89475511  1
  Ge  Ge22  1  0.12326410  0.81372734  0.12232673  1
  Ge  Ge23  1  0.62326410  0.68627266  0.12232673  1
  Ge  Ge24  1  0.76413009  0.67470303  0.59028635  1
  Ge  Ge25  1  0.26413009  0.82529697  0.59028635  1
",0.025891943874521317,0.025891943874521317
569,Gd5 P6 Au3,no_error,"# generated using pymatgen
data_Gd5(P2Au)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06629337
_cell_length_b   4.12622867
_cell_length_c   21.19902528
_cell_angle_alpha   93.04495781
_cell_angle_beta   89.23924024
_cell_angle_gamma   119.23245181
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Gd5(P2Au)3
_chemical_formula_sum   'Gd5 P6 Au3'
_cell_volume   309.91768125
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.21945563  0.39814458  0.16420567  1
  Gd  Gd1  1  0.89276369  0.80871700  0.69874774  1
  Gd  Gd2  1  0.20791134  0.34905536  0.96307367  1
  Gd  Gd3  1  0.54664742  0.08915898  0.54772824  1
  Gd  Gd4  1  0.22496966  0.43123409  0.32618583  1
  P  P5  1  0.88219143  0.71004075  0.08359629  1
  P  P6  1  0.88788948  0.75807890  0.45628391  1
  P  P7  1  0.22032871  0.45022782  0.62031516  1
  P  P8  1  0.87133514  0.66536039  0.89474973  1
  P  P9  1  0.56498406  0.17368312  0.77268015  1
  P  P10  1  0.55338697  0.07503043  0.24711148  1
  Au  Au11  1  0.54879078  0.04242336  0.05705064  1
  Au  Au12  1  0.55955411  0.10232279  0.41246267  1
  Au  Au13  1  0.25076672  0.52285070  0.81515962  1
",0.08506458713894816,0.08506458713894816
570,Gd2 Fe10,no_error,"# generated using pymatgen
data_GdFe5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.58861547
_cell_length_b   4.96348245
_cell_length_c   4.96030488
_cell_angle_alpha   90.00000000
_cell_angle_beta   125.26033478
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdFe5
_chemical_formula_sum   'Gd2 Fe10'
_cell_volume   172.66094866
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.13864475  0.00000000  0.09497234  1
  Gd  Gd1  1  0.63864475  0.50000000  0.09497234  1
  Fe  Fe2  1  0.26258916  0.50000000  0.47169991  1
  Fe  Fe3  1  0.26149392  0.50000000  0.96487416  1
  Fe  Fe4  1  0.88729874  0.50000000  0.84524927  1
  Fe  Fe5  1  0.01554995  0.25361478  0.47072810  1
  Fe  Fe6  1  0.51554995  0.24638522  0.47072810  1
  Fe  Fe7  1  0.76258916  0.00000000  0.47169991  1
  Fe  Fe8  1  0.76149392  0.00000000  0.96487416  1
  Fe  Fe9  1  0.38729874  0.00000000  0.84524927  1
  Fe  Fe10  1  0.51554995  0.75361478  0.47072810  1
  Fe  Fe11  1  0.01554995  0.74638522  0.47072810  1
",0.05696676174799542,0.05696676174799542
571,Cr3 Os6 W3,No valid decomposition found for PDEntry : Cr3 Os6 W3 with energy = -135.0873! (e_h: -0.017067114512126835),"# generated using pymatgen
data_CrOs2W
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34307783
_cell_length_b   4.34307783
_cell_length_c   10.64547321
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrOs2W
_chemical_formula_sum   'Cr3 Os6 W3'
_cell_volume   173.89649407
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.62007885  1
  Cr  Cr1  1  0.66666667  0.33333333  0.95341218  1
  Cr  Cr2  1  0.33333333  0.66666667  0.28674551  1
  Os  Os3  1  0.33333333  0.66666667  0.53902219  1
  Os  Os4  1  0.00000000  0.00000000  0.37145174  1
  Os  Os5  1  0.00000000  0.00000000  0.87235552  1
  Os  Os6  1  0.66666667  0.33333333  0.70478508  1
  Os  Os7  1  0.66666667  0.33333333  0.20568885  1
  Os  Os8  1  0.33333333  0.66666667  0.03811841  1
  W  W9  1  0.66666667  0.33333333  0.45441976  1
  W  W10  1  0.33333333  0.66666667  0.78775309  1
  W  W11  1  0.00000000  0.00000000  0.12108642  1
",0.0,-0.017067114512126835
572,Zn1 Cu2 Sn1 O4,no_error,"# generated using pymatgen
data_ZnCu2SnO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.73521597
_cell_length_b   4.74941550
_cell_length_c   5.77235956
_cell_angle_alpha   114.08721102
_cell_angle_beta   113.78550072
_cell_angle_gamma   90.21482431
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnCu2SnO4
_chemical_formula_sum   'Zn1 Cu2 Sn1 O4'
_cell_volume   106.22233343
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.50578595  0.77224351  0.48429518  1
  Cu  Cu1  1  0.75933184  0.52729300  0.98155768  1
  Cu  Cu2  1  0.26136269  0.02939152  0.98319746  1
  Sn  Sn3  1  0.00633635  0.27253795  0.48565491  1
  O  O4  1  0.87243292  0.13797128  0.72425799  1
  O  O5  1  0.63780762  0.40747238  0.24938766  1
  O  O6  1  0.14139797  0.90228314  0.24901384  1
  O  O7  1  0.37679345  0.64346901  0.72383709  1
",0.18576794862747192,0.18576794862747192
573,K1 Li3 Fe4 F12,no_error,"# generated using pymatgen
data_KLi3Fe4F12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.26966021
_cell_length_b   5.84270947
_cell_length_c   9.19972014
_cell_angle_alpha   82.77493867
_cell_angle_beta   89.14140494
_cell_angle_gamma   89.26540064
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KLi3Fe4F12
_chemical_formula_sum   'K1 Li3 Fe4 F12'
_cell_volume   280.95334382
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.17627617  0.96737526  0.21810017  1
  Li  Li1  1  0.67412866  0.94157300  0.90700058  1
  Li  Li2  1  0.64828570  0.28752357  0.72691461  1
  Li  Li3  1  0.63043493  0.41992483  0.35120281  1
  Fe  Fe4  1  0.66572363  0.73113137  0.56595856  1
  Fe  Fe5  1  0.16581796  0.76854349  0.77242499  1
  Fe  Fe6  1  0.68965045  0.48310693  0.01439078  1
  Fe  Fe7  1  0.15573867  0.22189372  0.58013608  1
  F  F8  1  0.81248605  0.60741758  0.78107988  1
  F  F9  1  0.79195782  0.29806626  0.19755172  1
  F  F10  1  0.03131776  0.87801063  0.54958486  1
  F  F11  1  0.35580557  0.50455504  0.66625139  1
  F  F12  1  0.47829950  0.99449732  0.67632737  1
  F  F13  1  0.53518908  0.22330696  0.93276075  1
  F  F14  1  0.57002039  0.74434128  0.36103228  1
  F  F15  1  0.38932286  0.71788986  0.94925057  1
  F  F16  1  0.31934746  0.27783735  0.38909250  1
  F  F17  1  0.86736675  0.76681011  0.04778873  1
  F  F18  1  0.97608504  0.09487979  0.77863691  1
  F  F19  1  0.80961316  0.39068336  0.53456567  1
",0.03626668453216375,0.03626668453216375
574,Sc3 V4 S13,no_error,"# generated using pymatgen
data_Sc3V4S13
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.09671224
_cell_length_b   6.29052592
_cell_length_c   12.44748394
_cell_angle_alpha   91.50296906
_cell_angle_beta   89.88546981
_cell_angle_gamma   118.71143734
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc3V4S13
_chemical_formula_sum   'Sc3 V4 S13'
_cell_volume   418.51163205
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.37020562  0.16514223  0.65720062  1
  Sc  Sc1  1  0.57626819  0.79855480  0.15236887  1
  Sc  Sc2  1  0.29227246  0.17289989  0.93153496  1
  V  V3  1  0.14377840  0.86607838  0.41796269  1
  V  V4  1  0.99988530  0.52376639  0.71323405  1
  V  V5  1  0.95996653  0.53212627  0.12724198  1
  V  V6  1  0.44718197  0.61862788  0.39630124  1
  S  S7  1  0.62321575  0.20147349  0.06911618  1
  S  S8  1  0.50307477  0.98009716  0.32718819  1
  S  S9  1  0.30436570  0.75052023  0.55564042  1
  S  S10  1  0.02657482  0.20166146  0.76139927  1
  S  S11  1  0.81436245  0.65953957  0.29388052  1
  S  S12  1  0.76657266  0.69514790  0.53792852  1
  S  S13  1  0.96084323  0.85734756  0.04975890  1
  S  S14  1  0.77073787  0.36310396  0.54796170  1
  S  S15  1  0.30988013  0.85477506  0.79648633  1
  S  S16  1  0.19987105  0.22422302  0.47116910  1
  S  S17  1  0.66472655  0.48320904  0.79836800  1
  S  S18  1  0.25490596  0.53182925  0.01347240  1
  S  S19  1  0.19595847  0.42501067  0.24688408  1
",0.17108836770057767,0.17108836770057767
575,K9 Bi3 Sb4,no_error,"# generated using pymatgen
data_K9Bi3Sb4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.75297841
_cell_length_b   8.90574867
_cell_length_c   10.02239335
_cell_angle_alpha   109.52638073
_cell_angle_beta   110.31612981
_cell_angle_gamma   96.23868071
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K9Bi3Sb4
_chemical_formula_sum   'K9 Bi3 Sb4'
_cell_volume   667.83398083
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.02430486  0.23313303  0.02619503  1
  K  K1  1  0.18415392  0.07651465  0.67240399  1
  K  K2  1  0.32069085  0.01059903  0.32941458  1
  K  K3  1  0.87717642  0.77836683  0.09398293  1
  K  K4  1  0.84790190  0.69598728  0.50620674  1
  K  K5  1  0.43074338  0.73269770  0.75802918  1
  K  K6  1  0.41475332  0.63576980  0.12227828  1
  K  K7  1  0.92074844  0.44743659  0.72254546  1
  K  K8  1  0.57946364  0.19513914  0.10043460  1
  Bi  Bi9  1  0.43134881  0.42852105  0.43486075  1
  Bi  Bi10  1  0.66020446  0.04343675  0.65394498  1
  Bi  Bi11  1  0.06267043  0.31845221  0.41511636  1
  Sb  Sb12  1  0.15793252  0.87096342  0.92540167  1
  Sb  Sb13  1  0.55782721  0.35126992  0.76667611  1
  Sb  Sb14  1  0.76538898  0.04313037  0.39975465  1
  Sb  Sb15  1  0.17500520  0.62264770  0.36184801  1
",0.028263047337532043,0.028263047337532043
